225 contests
rank	name	rating	participations
1469	HarrrryLi	2154.0729296259724	25
1470	BitcoinEvangelist	2153.9408915461786	20
1471	jerryhui	2153.514239368936	25
1472	pg12	2153.505331225662	20
1473	cutejumper	2153.407260006995	19
1474	hxin	2153.2338372344616	96
1475	doraemon1293	2153.2299426406234	55
1476	GardenAAA	2153.119886058795	31
1477	sheng5	2153.0549260122993	29
1478	junsuper	2152.9880524698365	21
1479	wyr123	2152.973724765047	12
1480	th015	2152.9029458730865	34
1481	poiriot	2152.893402211648	44
1482	haroldli	2152.8219808682966	62
1483	kaihaohust	2152.6092027739837	48
1484	jimms	2152.5557931692692	38
1485	x9527	2152.315040383538	63
1486	uwelena	2152.2080717529243	55
1487	itsleo	2152.1914663037746	50
1488	csdu-gou	2151.968259866097	53
1489	stanley17112000	2151.8995091345814	15
1490	phoenix-123	2151.7674647155973	12
1491	cenyk1230	2151.6388096030296	7
1492	robinlzl1989	2151.4923913061652	133
1493	he-yu-am	2151.260896209293	9
1494	hy299792458	2151.214475018316	23
1495	kinssang	2150.8716811618892	8
1496	Nandu	2150.835692346968	42
1497	boris109able	2150.605119127127	48
1498	haozheyan97	2150.5985481964185	23
1499	FannyChung	2150.401483060288	116
1500	teyuchang	2149.9510485882925	13
1501	thewisp	2149.8869669599285	37
1502	zachzwy	2149.717279399342	36
1503	caijun	2149.5855104584116	38
1504	yhchang3	2149.5125886052847	2
1505	santazhang	2149.4665716575037	16
1506	harshrajani460	2149.413412022922	6
1507	guoming	2149.2818330450737	17
1508	seanzhou1023	2149.0788096775386	29
1509	great_white	2148.8388525048754	35
1510	duru	2148.7470593306602	12
1511	KiligQ	2148.6826415424184	14
1512	je390	2148.358676222061	58
1513	yhfnaive_zju	2148.3579889597645	9
1514	itrofimow	2148.0467352509463	11
1515	coordinate	2147.98601208799	90
1516	mogg	2147.9713211456933	3
1517	hunsmore-SNL0Zgj5Rb	2147.824707492843	21
1518	Shoom	2147.134787589458	11
1519	_-owo-_	2147.082769870758	3
1520	zxtregister	2147.0352398727905	55
1521	greenmoon55	2146.803337312969	29
1522	Bediver	2146.651952085445	38
1523	Percy	2145.9611600215176	32
1524	nai-ping-ta-ge	2145.9269942210135	25
1525	cygnus	2145.852784807118	97
1526	ljr1226	2145.799189866245	70
1527	zmy3324	2145.666310716837	23
1528	charlesleila	2145.5329151016713	9
1529	Varelse	2145.4788384846106	14
1530	pkuitachi	2145.4514321974584	6
1531	iwashi31	2145.360003440131	8
1532	igor84	2145.18538482158	63
1533	kun368	2145.129825259321	35
1534	mtewathia99	2144.885361766477	12
1535	ericchen1366	2144.8424043134146	53
1536	wo_am_ge_vegetable_niao	2144.4202217583857	7
1537	zl-cheng	2144.322541883493	31
1538	kkty	2144.192887470126	5
1539	cavac	2144.1764752305185	11
1540	dmitry3000	2144.169615549892	31
1541	WaxOnWaxOff	2143.9299736253934	127
1542	yorkshire	2143.829176255039	50
1543	YingchaoDu	2143.7970697255773	39
1544	songsari	2143.7453732223976	53
1545	LeonCheng	2143.7096438874655	53
1546	ProKingsley	2143.3905875153196	26
1547	leporidfelinity	2143.3440846907074	16
1548	deyu4n	2143.263232570636	61
1549	forestsong	2143.237452014725	16
1550	notes	2143.1841677273223	47
1551	huya-402994	2143.0771969847237	37
1552	tianxind	2142.982140382886	9
1553	yangyangjuanjuan	2142.5403910030964	66
1554	LucienZhang	2142.465254677912	43
1555	haha	2141.9134671321353	32
1556	zurl	2141.6596362288533	15
1557	horsemty	2141.6516536834542	13
1558	bbminhtri	2141.640173625463	11
1559	xiecong	2141.633340763768	34
1560	jorgedftrl	2141.3714930149367	33
1561	zljiuyouuu	2141.346964805091	27
1562	alexanderlee	2141.1033458637253	8
1563	xiaoliurice	2140.9516853593914	13
1564	taiyouski301	2140.947417239478	40
1565	Adam-Jimenez	2140.935698275873	14
1566	jskswyq	2140.933634305191	9
1567	Lisanaaa	2140.869235153293	84
1568	levy0834	2140.7440775131554	7
1569	FeihongCai	2140.715440061771	10
1570	orcax	2140.707997608678	31
1571	yz3286	2140.641305112801	42
1572	jiachen_wu	2140.531935531089	15
1573	Henry_Jiang	2140.2673824860894	44
1574	xuhaoyu	2140.2183539839307	26
1575	mickeyandkaka0	2139.9179381502936	10
1576	TonyWu	2139.8849159640126	24
1577	renjunyao	2139.7109261482206	43
1578	rumman_sust	2139.636746766545	18
1579	lyongu	2139.586471914442	11
1580	laekov	2139.4294928759336	2
1581	abdullahamcs	2139.075146911707	33
1582	xuan18	2139.033703284923	133
1583	mathbookpeace	2138.9367564399035	46
1584	firepaw	2138.6957320512897	28
1585	y4ngyin	2138.5385512983726	7
1586	weih_xu	2138.3702805959488	37
1587	deleted_	2138.18014485782	18
1588	kaddie	2138.070448424443	25
1589	maozaozao1992	2138.0529647887224	8
1590	Neymars	2137.920293851411	14
1591	cooldannyboy	2137.7739368982075	130
1592	YixingZhang	2137.7137101188814	31
1593	bluesky999	2137.241359871842	181
1594	gjxhlan	2137.2102187784485	38
1595	gg__gg	2137.1668159902692	41
1596	KenYiLee	2137.1482696121398	23
1597	supersillychang	2137.1365486562922	32
1598	katorin	2137.007025604132	14
1599	215128912	2136.9587609682653	14
1600	533-5	2136.8700581850535	24
1601	gultai4uk_r	2136.8074275931626	81
1602	henrywu	2136.6127561095786	39
1603	swf	2136.5705321232476	3
1604	linyu203	2136.3943610685756	91
1605	user0947c	2136.3354111090302	5
1606	Kouei	2136.243320171228	26
1607	cheng-en	2136.2353644946866	33
1608	elleryqueenhomels	2136.0075814764737	28
1609	nata001	2136.0071396215835	13
1610	morphling2	2135.972543599143	81
1611	mrhhsmr	2135.675976556416	35
1612	zhengkai2001	2135.663858377754	143
1613	joyceyao	2135.561249576675	59
1614	dessert	2135.5098310446942	37
1615	NoCoriander	2135.5076477356356	29
1616	Final20	2135.205447023822	12
1617	leo934524	2135.1482699871394	18
1618	shishu0601	2135.0441569129334	12
1619	dabra	2134.9831588625634	9
1620	stevenamstrong	2134.8648385585557	32
1621	Lilac_lly	2134.791225492565	10
1622	qingdu_river	2134.6911145376803	43
1623	jonathantsang	2134.5027002178217	88
1624	koloxite	2134.432333191015	69
1625	goddice	2134.410897661859	46
1626	ruiiiii	2134.3779789780833	18
1627	haidixiansheng2020	2134.1994775613525	22
1628	LMSSB	2134.0235431171714	16
1629	pachicobue	2133.8035160680756	8
1630	louiezhang	2133.802949161344	42
1631	customjhy	2133.59254151425	18
1632	zym-ustc	2133.589186120837	29
1633	zchen0211	2133.5672083216486	68
1634	liusandao	2133.5320709431876	52
1635	lishichengyan	2133.4818958571145	35
1636	khoaisohd	2133.480098563564	26
1637	EagleEyeKestrel	2133.462304630609	17
1638	baydashkin	2133.4268217870585	29
1639	womogenes	2133.3707096191083	28
1640	WSY	2133.352719959222	22
1641	cheissmart	2133.042849714345	50
1642	geniuszhaoyi	2132.862054740409	27
1643	oshibori	2132.857280369434	6
1644	tsushima	2132.8065566322425	77
1645	StarsThu2016	2132.769773010429	29
1646	kardosrambo	2132.746377812079	9
1647	Shahraaz	2132.7430132015575	28
1648	emmm_	2132.5915248353144	32
1649	imulan	2132.555031776428	3
1650	velocisloth	2132.5376313621923	42
1651	huahualeetcode	2132.505375497426	65
1652	StrangeCatty	2132.48097194744	18
1653	libricardo	2132.4202767311967	20
1654	lukaszkakol	2132.2979799708896	21
1655	JkyNcMeG2H86	2132.1466075714175	72
1656	InsZVA	2132.0803735944323	8
1657	sky_io	2131.6889615697582	25
1658	ji-_yu	2131.6800638016925	30
1659	yun21	2131.520443031838	90
1660	sweetiee	2131.4370586993755	9
1661	zhuan-chong	2131.246210832669	27
1662	odeson24	2131.2428996620124	35
1663	infinity4471	2130.9380748619633	6
1664	anisaha	2130.8446203700005	32
1665	m-t	2130.773924573385	20
1666	theoroi	2130.6612265113663	39
1667	kimchimadeinhouston	2130.565517735349	15
1668	Dhruvjain2000	2130.5288055919204	19
1669	johnwu	2130.3573549512757	76
1670	testsys02	2130.3213247938575	17
1671	kupe	2130.203645471776	80
1672	AestheticXJTU	2129.9972274063366	34
1673	wenqiwooo	2129.9814122621133	21
1674	h36yang	2129.9472493184353	28
1675	WendiLiu	2129.8031153209095	23
1676	as3asddd	2129.7128414340427	12
1677	fanhai	2129.6430375236982	35
1678	sk-k	2129.589415411796	17
1679	steve13814	2129.5820561583123	94
1680	zidaoziyan	2129.4708785911403	3
1681	besomist	2129.443855517312	50
1682	fli	2129.15142206222	10
1683	Acepted	2129.1262156356656	27
1684	nervose	2129.0797985098816	9
1685	PhoenixDD	2128.62744424433	83
1686	mlz000	2128.525682024545	10
1687	jinhyuk	2128.4635687279524	14
1688	chenzenian	2128.460100533153	40
1689	sukeyzhou	2128.3919140888456	75
1690	joud	2128.3002369105816	2
1691	nowhere-7	2128.064038900209	15
1692	ngh	2128.0191866967407	15
1693	siyy	2127.9995855048896	28
1694	levyjeng	2127.952409337225	15
1695	MesbahTanvir	2127.7928331068583	4
1696	amir-6	2127.792567670517	32
1697	objectkuan	2127.6382084401193	42
1698	wenyou	2127.5317267734918	41
1699	Ainika	2127.518669724358	13
1700	shaojiaxin	2127.469149665405	30
1701	CalvinL	2127.4507988906203	16
1702	FusionX	2127.431909754796	18
1703	astrowu	2127.321450380682	26
1704	lzt	2127.305585314518	45
1705	wqythu13	2127.1761323019077	17
1706	balabasik	2127.1396250116286	55
1707	kasperyang	2127.1222631136575	4
1708	wcwswswws	2127.032221797325	117
1709	davidberard98	2126.9680126998137	8
1710	yichihchan	2126.9421190514654	82
1711	yuxiang1515	2126.90413734072	29
1712	leetcodeaccount	2126.8580422819145	198
1713	job5	2126.6570002019366	79
1714	lkjslkjdlk	2126.443426816602	19
1715	anlewy	2126.328018522482	9
1716	jingning	2126.0370702765717	14
1717	AwM	2125.8008715416804	27
1718	liuzhl518	2125.7840512525063	19
1719	user9823	2125.756420563655	17
1720	emanon-2	2125.7047935458127	25
1721	nmaryala	2125.6949668346792	41
1722	cenkay	2125.482881454357	56
1723	phucvin2	2125.256158422888	22
1724	shauryakhanna024	2125.2513192739766	25
1725	cephian	2125.196119253006	7
1726	sponge_wxy	2125.0929970850425	26
1727	fnwjkm	2125.0696711282494	28
1728	meeeendko	2124.9480762385897	5
1729	VictorForbes	2124.7081449255347	5
1730	Lencerf	2124.6953605003614	64
1731	crybicki	2124.5816396996875	33
1732	Chiefis	2124.4892137573033	42
1733	lm010	2124.1775368457957	31
1734	silmue	2124.1203217982065	19
1735	loghead	2124.0977436069365	39
1736	straddle	2123.990199040503	28
1737	tom-chan	2123.965334455973	25
1738	Yan_Yichun	2123.932780083842	16
1739	hmmmmmmmmm	2123.7889260525453	15
1740	mikusugar	2123.778772057002	57
1741	skmanish	2123.676540297595	12
1742	chuckdchen	2123.6701461521843	25
1743	otoc	2123.616786442981	26
1744	andif	2123.5603297678117	20
1745	zacw	2123.4633306146125	17
1746	isps	2123.381895944476	2
1747	sports18272	2123.062739975822	26
1748	ty1234257	2122.985829090332	23
1749	odinmillion	2122.959392276115	34
1750	hehejun	2122.8698883653333	18
1751	lsh0357	2122.7524758794993	56
1752	Nuullll	2122.7496647217076	17
1753	iejepwy	2122.71211186702	27
1754	jiazhou	2122.7078039847215	57
1755	junbinliang	2122.6551936325613	50
1756	cgh1995	2122.5435862380396	31
1757	Sindweller	2122.538997170826	6
1758	SID6123	2122.5358327338663	26
1759	xlj0826	2122.3856122009056	45
1760	czq92	2122.307229759411	69
1761	stdll00	2122.158381821854	5
1762	tomonacci	2122.1179761304115	19
1763	connor4	2122.0879429025013	24
1764	wumingly	2121.8429445704646	31
1765	coutPKprintf	2121.5761658158594	29
1766	Mark_89	2121.565470838175	20
1767	ylldummy	2121.559920410315	4
1768	dnetdvp	2121.557898885652	16
1769	Georgelmy	2121.5348550241724	77
1770	tomzy	2121.5063673259633	30
1771	leetcode_3604	2121.479008179355	14
1772	dyshko	2121.3108221480966	13
1773	ImprovingZero	2121.1665171343725	29
1774	RedcolorofXN	2121.057423983003	48
1775	valgrind	2120.89913387817	15
1776	FLAGS	2120.834756144284	68
1777	fcxjlsw	2120.814340103234	35
1778	nasadigital	2120.6735844413442	4
1779	smiken	2120.649861792723	3
1780	liketheflower	2120.5770539693476	80
1781	KaiL	2120.544233702342	64
1782	yifa	2120.3824883624125	27
1783	SuperFashi	2120.3029527858516	9
1784	mmunos	2120.0536996540095	6
1785	mchen67	2119.963416161286	26
1786	ljing	2119.828032338425	106
1787	nodgd	2119.7665194049478	5
1788	miacxj	2119.6693141749242	7
1789	weiyx15	2119.165682458774	34
1790	birdxue	2119.165049510336	44
1791	skalakm	2119.005973317976	8
1792	9pm	2118.720383493926	82
1793	minhtien_142	2118.6478937745455	13
1794	theOtherWC	2118.3866036509826	30
1795	justindcheng	2118.3648828624023	6
1796	francisjjf	2118.2580025308607	28
1797	remotego	2118.1392955193896	8
1798	vivek8420	2118.128950328434	29
1799	teikoku	2118.1015420968843	19
1800	robert1003	2118.0465867122016	4
1801	joysword	2118.025722081894	42
1802	yasufumy	2118.0140757514273	39
1803	littlebryan	2117.9649382829666	4
1804	comonad	2117.655618196188	17
1805	abhigyankole	2117.5483709668974	11
1806	tyhaha	2117.5426152490436	4
1807	ankit_6776	2117.5418806463053	21
1808	lancexing	2117.4344926596555	32
1809	hiiwave	2117.280102129021	24
1810	minhaoxu	2117.2277345969296	18
1811	song-204	2117.1327847849197	19
1812	caozl-2	2117.114817341533	31
1813	hanzhoutang	2116.9910383109163	71
1814	glen-3	2116.9504980280085	61
1815	cxh17	2116.553554126533	16
1816	yckuo	2116.547981022969	28
1817	beo12	2116.441665042311	16
1818	zelzha	2116.359962276717	24
1819	huaiyan	2116.2964301697884	80
1820	anhooca	2116.228379861175	34
1821	ghooths	2116.218115804927	13
1822	yuanyuehao	2116.1776129099817	32
1823	hhxxxx	2116.0913978823323	17
1824	Splend1d	2115.972290241173	39
1825	sortmin	2115.896738269754	44
1826	vincentpetergalloro	2115.758813653187	7
1827	c0deb0t	2115.7062916402733	21
1828	zimin2000	2115.6760790351004	18
1829	hencury	2115.6204238696687	44
1830	ovis96	2115.5996874859716	15
1831	racsosabe	2115.5392955988646	5
1832	Yao-Yun	2115.3658824972667	9
1833	waterbucket	2115.104898780225	13
1834	wrbuaa2005	2115.096188678656	24
1835	tcui	2115.085262838776	21
1836	moyang	2115.0692865129035	24
1837	w12379564	2114.91133947918	81
1838	ergeda	2114.7890880730106	49
1839	lakeshore1986	2114.694589666232	72
1840	murmured	2114.6858048816503	29
1841	haifengc	2114.4427034821706	61
1842	danzhutest	2114.302010673771	45
1843	tyuan73	2114.1483976346162	25
1844	ywen1995	2113.98800640814	9
1845	mcslane	2113.90380698565	20
1846	ahsh123456	2113.885325149243	43
1847	abhilashv	2113.790800246274	17
1848	kyoclover	2113.6910774278535	38
1849	45821A	2113.6823956838966	67
1850	yscy	2113.5687641855216	35
1851	igamegum	2113.459964481476	59
1852	vincexu	2113.224685366236	33
1853	WindfuryBulb	2113.2145594183	33
1854	VladaMG98	2113.1586154301963	3
1855	idaten459	2112.980072004024	18
1856	lutongzhao	2112.9539192583566	27
1857	thecheersong	2112.8453621614167	11
1858	contestonly	2112.8159887202137	12
1859	acw_yxc	2112.7295665442944	2
1860	awfover	2112.71400948198	9
1861	hubwag	2112.6972054066173	8
1862	shihaol	2112.6548068967318	11
1863	mayank12559	2112.6102711932194	33
1864	kavfwu	2112.3200841805524	25
1865	weiyang95	2112.205120093378	28
1866	hello_world_233	2112.1850442141294	1
1867	yang1e	2111.786172791363	13
1868	DimmyT	2111.708258780739	8
1869	xyxx	2111.6415219860482	27
1870	supermatthew	2111.631826625092	27
1871	njorilo	2111.506485888684	16
1872	wangyuc2	2111.3513710337875	18
1873	AshleyLiu	2111.3254310436528	12
1874	kws4679	2111.2247590044717	37
1875	howtocodeO_O	2111.004998530123	59
1876	xenny	2110.6683882172442	18
1877	dreamer-56	2110.657706360022	3
1878	ironmaniiith	2110.5809401897054	14
1879	viprao	2110.518168812682	19
1880	12snoopyer	2110.3355324907293	66
1881	shiyinong	2110.2278768347455	56
1882	cleary	2110.0348267789195	10
1883	xi31	2109.850518836325	44
1884	zzcgogogo	2109.83120174695	84
1885	fuchedzhy	2109.808617865817	15
1886	hpf	2109.773705460636	23
1887	joinyoung	2109.619846218531	21
1888	yueb95	2109.550057614001	48
1889	Xdo	2109.520908660901	48
1890	FollowUrHeart	2109.496380276112	31
1891	c_czl	2109.440149999649	21
1892	anh_tai	2109.439986078856	33
1893	patrick_psq	2109.207490721682	50
1894	songzy12	2108.924546429552	34
1895	rogerz343	2108.8303857912456	32
1896	kn4	2108.8054378827414	4
1897	MakiSz	2108.253918388848	17
1898	zizhengwu	2108.21282589429	23
1899	wang2467	2108.1886010182484	30
1900	mknhr_sk	2108.167122387739	24
1901	Choper	2108.096968901588	18
1902	stockfish	2108.078200675663	20
1903	tmsausa	2107.8711628518895	24
1904	rzheng0	2107.851369887277	13
1905	zyf2000	2107.8036284335167	11
1906	yzisyz	2107.6471131919398	106
1907	tenstep	2106.951306716295	16
1908	xiaoC2018	2106.928306510711	31
1909	Cccmm002	2106.7723210628974	37
1910	nick314	2106.770783207085	20
1911	wangdh15	2106.674113273751	22
1912	l2filipo	2106.5869664994884	34
1913	paykoon	2106.51732554842	43
1914	amit_839	2106.4077397896936	41
1915	pigeon_hole	2106.403084725228	14
1916	katapan	2106.3502497585596	22
1917	abhutani06	2106.2931929926194	13
1918	nguyenngochuy91	2106.156281772736	117
1919	cnapun	2106.1034622289244	11
1920	YaoshiHu	2105.993467780227	17
1921	rgkbitw	2105.9068499970517	10
1922	zxybazh	2105.8488925918937	5
1923	sysulby	2105.789766833186	2
1924	13881918923	2105.7675142175644	21
1925	NJSword	2105.651247298733	13
1926	smalov	2105.5462965690836	23
1927	ho_long	2105.386213389947	21
1928	timelength	2105.3442735028084	94
1929	neophytep	2105.332688026653	76
1930	Irving_cl	2104.895232821405	28
1931	yan-hai-she	2104.7524653600317	62
1932	hstangnatsh	2104.2751839414454	27
1933	Minecoder	2104.185343145595	21
1934	Goodnstudy	2104.1527206471014	36
1935	yan-yao-_mah0me	2103.982063225399	18
1936	jumpjump	2103.937059452882	12
1937	BrunoTissei	2103.7906944337815	6
1938	potato1996	2103.6990422272543	11
1939	pian-ke-xuan-lan	2103.2562475651503	2
1940	bottlecapper	2103.088168789889	52
1941	danzhi	2103.0588020359364	52
1942	fighting_for_flag	2102.915655539067	58
1943	kakarotto_boar	2102.89473880076	19
1944	dodo_sprinkler	2102.7641999043735	12
1945	xwjzds	2102.6839765113123	18
1946	ruiiya	2102.5529823697066	9
1947	Self_Learner	2102.4685825886113	25
1948	lemon-30	2102.2310564294457	6
1949	seriallazer	2102.192069377747	25
1950	yoofor	2102.007947505947	81
1951	gavinmilk	2101.7775122544604	24
1952	arcueidyangshuati	2101.551923619026	20
1953	qd452	2101.2343290798126	73
1954	Jerry1988	2101.1422158807122	22
1955	zornlemma	2100.9640306265705	131
1956	mingrui	2100.7915417103563	52
1957	AllenLI	2100.7676930653547	56
1958	jianan.zhang.3	2100.5350090953602	40
1959	CanDong	2100.383838289799	21
1960	Coder35	2100.050408143282	40
1961	didgogns	2099.877809174359	5
1962	zhutou7	2099.8234486731026	14
1963	tomomo2b2	2099.806997427514	17
1964	gekz	2099.721216596663	5
1965	maxpushkarev	2099.7175458070124	24
1966	sharvin2187	2099.443266055009	10
1967	ningwei	2099.3388989476452	15
1968	Celerity	2099.2804202640223	12
1969	henryqcy	2099.251719057021	41
1970	chang_you_ren	2099.081270123317	8
1971	musteryu	2098.9343780909035	13
1972	cpparabian	2098.888565665563	23
1973	jet-lag	2098.796158377629	35
1974	sangwanritvik2299	2098.773846630302	20
1975	KotG	2098.6242354003116	16
1976	hiepit	2098.4358009648045	58
1977	sunjc-3	2098.354125427605	20
1978	bugzpodder	2098.1412212097334	19
1979	tokanov	2098.058915683339	24
1980	Yuzu_sofa	2098.044534952494	12
1981	apluscs	2098.013943800962	11
1982	LANCELZD	2098.012124498685	4
1983	KLEA	2097.8958862961654	31
1984	lexuanan94	2097.6140250762305	4
1985	tracyf	2097.4603199228677	9
1986	EastFront	2097.448022593869	21
1987	ttsugrii	2097.4444397764732	50
1988	shutakahama	2097.3786352167817	13
1989	yi-lou-ting-feng-2	2097.322203965085	24
1990	li-zi-he	2097.302757863331	43
1991	bananamilk	2097.1941885893643	27
1992	ss_qiurisy	2097.1932293704936	31
1993	fish1996	2096.82033253256	34
1994	buptpwy	2096.756571493041	36
1995	Tariqul	2096.6645098191448	62
1996	Elico	2096.624412901094	15
1997	lcy-36	2096.477396349476	13
1998	milu	2096.411806931113	101
1999	mgqa34	2096.3960119212666	6
2000	minwoo33park	2096.377043711014	11
2001	Lantua	2096.3386279634306	6
2002	Lareine	2096.2217223147254	57
2003	modi_nitin13	2096.199788943649	18
2004	makinohara_shoko	2096.1515134888605	16
2005	hxu10	2096.1030649092563	57
2006	ayaphis	2096.0383058802195	67
2007	ryang_us	2095.8992662356704	127
2008	srikkanthr	2095.7691460847855	3
2009	yanqinz2	2095.714030512152	23
2010	cooldown	2095.489059790638	44
2011	geenoc	2095.4237010093884	13
2012	tankztc	2095.3973047874356	19
2013	avres	2095.281534331951	24
2014	jarvis57	2095.0206672358845	6
2015	ZifengWang	2095.011870261033	29
2016	carudy	2094.805357326736	11
2017	fst	2094.7808145524405	27
2018	zyecheng	2094.678705728302	13
2019	ustcwhc	2094.5611785259225	8
2020	lazyc97	2094.448982275039	11
2021	Ferret088	2094.08692370924	17
2022	lanmaomao0803	2094.0583500276375	12
2023	Nson	2093.959377635093	4
2024	yifjiang	2093.615441065764	11
2025	layti	2093.5951717567746	26
2026	laoshucike	2093.5176902577946	9
2027	ferrarima	2093.4631712278774	22
2028	sythello	2093.4627251699567	5
2029	rx3360441619	2093.2552158404405	17
2030	choni3	2093.2325661182404	3
2031	JiayangWu	2093.1284772066438	53
2032	zonglinjiang	2092.9310352467946	46
2033	gxsdfz	2092.412626422836	56
2034	EiraGe	2092.375165837803	8
2035	mkatsev	2092.1315203110375	4
2036	hattonl	2092.0455429492968	36
2037	qqwqert007	2091.7490032605	6
2038	afxxkingape	2091.649559178292	31
2039	potoooooooo	2091.5964107428276	4
2040	yuxiangmusic	2091.2285532485444	51
2041	nathan-f	2091.01390093565	4
2042	winmad	2090.9718472717536	6
2043	asyfupid	2090.961320999245	10
2044	xyl-5	2090.870778475489	4
2045	NicoSensei	2090.778148185289	11
2046	donghy13	2090.7659160517323	50
2047	familytime001	2090.6202495317	27
2048	swatzxdd	2090.5752033837825	22
2049	sunnyleevip	2090.4504713109495	29
2050	tetena573	2090.424241181627	13
2051	binsjl	2090.3878847757974	3
2052	Sykes	2090.3803907840033	51
2053	KevinFederline	2090.3721317996165	29
2054	hyun-hwan	2090.3286571304	3
2055	acforce	2090.225588529755	18
2056	sergeynagin	2090.023033320904	4
2057	xuyequan	2089.9530237221406	65
2058	leocp1	2089.9125562372164	30
2059	weitang114	2089.886709446797	12
2060	acaibird	2089.853890270407	63
2061	xyzzzzzzzz	2089.7355768829584	7
2062	RyanMuQ	2089.7014616057277	5
2063	ryanwww	2089.41464761021	21
2064	happy_programmer	2089.248364365855	7
2065	cxworks	2089.2191563429974	28
2066	hungrybird	2089.1498797383297	12
2067	ZMXZZ	2089.143647370839	37
2068	JameyWoo	2089.0598645998357	26
2069	bo56	2088.8005859090567	36
2070	agakishy	2088.747959048021	72
2071	fang2018	2088.582592866663	59
2072	emptyman987	2088.533213958249	84
2073	malcolmjg	2088.4359438187216	10
2074	zhukuan042	2088.180575818573	40
2075	hzqjhhjq	2088.1760884085134	14
2076	ariawynn	2088.092453954562	46
2077	tomerry	2087.945317111783	41
2078	RichardBot7000	2087.866254242566	9
2079	wanghz13	2087.775386131131	21
2080	Will_Simple	2087.6439811417063	37
2081	ianchew	2087.4210838113486	7
2082	yfan	2087.2661305574784	16
2083	iavanish	2087.2612698323983	10
2084	berwei	2087.2204783330867	10
2085	Mefarnis	2087.1852807700634	2
2086	ygxy	2087.179751121782	9
2087	kirkkk	2086.8778110110566	35
2088	hyserendipity	2086.6993984032624	60
2089	mt01020	2086.475424308982	14
2090	LongChen	2086.4102392152663	28
2091	Neurone	2086.4020003376572	30
2092	zhc105	2086.3031904436625	16
2093	blacksea3_nju	2086.184488742479	5
2094	BrWang	2086.171421014945	21
2095	khoso	2086.165704626263	10
2096	coeuvre	2085.946135673623	25
2097	lilidavid	2085.9096450558577	157
2098	AMline	2085.804391900698	3
2099	Andruet	2085.7937771995385	12
2100	suri_kumkaran	2085.776543657454	15
2101	creep04	2085.6512087463398	13
2102	machine518	2085.639656726319	50
2103	seabirds	2085.412058134692	16
2104	diandong	2085.2896559581072	77
2105	sourov_roy	2085.269328853619	91
2106	jason_wong1	2085.165817082812	66
2107	shs10978	2085.1496651635202	20
2108	quoma	2085.068496467239	12
2109	fanyilang	2085.0228120812576	52
2110	xuau34	2084.964277019688	10
2111	llcourage123	2084.7777176643235	36
2112	sherlock321	2084.5434210162252	46
2113	Ryuusei	2084.524067118764	1
2114	yanzhan2	2084.4580707485147	71
2115	MakeChanges	2084.255595949126	86
2116	volodymyr_k	2084.2232829385257	10
2117	hardypig100	2084.094171431107	61
2118	notfromconcentrate	2084.0786321252194	8
2119	Snehith26	2084.0021917666327	44
2120	FanbinM	2083.7833561641974	27
2121	Siddhi	2083.653361981883	33
2122	pikay	2083.522832962835	16
2123	KobeDuu	2083.4588024343952	9
2124	wq1992	2083.336703461059	39
2125	workhardwin	2083.261712253561	45
2126	zzb111	2083.2310726199253	7
2127	hei-ye-3	2082.960287818289	11
2128	ckyang	2082.8549585648775	67
2129	samk522	2082.845586536009	58
2130	totricia	2082.830038010101	9
2131	buptrh	2082.559794060202	46
2132	TungPM	2082.552776641285	8
2133	dbelange	2082.4329581467136	10
2134	magicpig2013	2082.359505341006	31
2135	CosmicWolf	2082.233147944902	11
2136	jhfjhfj1	2082.1687347665616	14
2137	QinglongZeng	2082.1572493032654	16
2138	yinsezidan	2082.0509476195803	28
2139	daiyifan	2081.9271408972136	44
2140	richardCorona	2081.858565130465	21
2141	ashiqulmostofa	2081.8437005572687	15
2142	shengrang0	2081.7392290189564	9
2143	showbufire	2081.6605576417514	6
2144	xfhnxcgh	2081.649522876939	16
2145	hongrubb	2081.5685657642857	63
2146	tr808	2081.5481713254535	29
2147	Tsien	2081.4496518237943	16
2148	powcai	2081.388983009446	92
2149	ypy1007229172	2081.3396085641016	46
2150	leonlihkust	2081.3048292491308	37
2151	sidryu0917	2081.3019109547486	8
2152	algo2020	2081.0825243893673	24
2153	shibapops	2081.043072451556	20
2154	Megumi-cs	2080.9502152519094	6
2155	jhlv	2080.718334115014	27
2156	wmx16835	2080.563203431666	5
2157	HowsenH	2080.4371174631847	6
2158	FrankYao	2080.377830814733	60
2159	dush1729	2080.3090755374906	35
2160	FatK	2080.2730509389125	22
2161	CodeTerminator	2080.182294265071	16
2162	zzq-_-	2080.0193468872567	14
2163	tryyitry	2079.8782785595567	7
2164	bigredbadger	2079.838169221249	6
2165	kejin	2079.797859159301	59
2166	ztc254	2079.7562300236846	38
2167	Beach	2079.672358165479	33
2168	uuuouou	2079.611527616497	19
2169	farhanshahoriar	2079.5409486493163	17
2170	Seayahh	2079.506030735366	36
2171	TommyMAC	2079.3098368467786	18
2172	mgch	2079.2495473117674	27
2173	naivelamb	2079.1796334702954	33
2174	gou-sha	2079.1479157697822	6
2175	lynn00lynn	2079.0500561324134	27
2176	taolei0628	2079.0056730096853	10
2177	Louis1992	2078.8554395344163	43
2178	pashteiner	2078.799761874049	12
2179	figurative	2078.7955294335193	15
2180	calyun	2078.5951727386	23
